,word
21211,帮助
21212,姐姐
21213,抚养
21214,7
21215,孩子
21216,纵使
21217,勤奋
21218,无法
21219,养家
21220,为了
21221,活命
21222,不得不
21223,去
21224,偷
21225,一块
21226,面包
21227,为此
21228,严酷
21229,法律
21230,判处
21231,五年
21232,苦役
21233,瓦
21234,四次
21235,出逃
21236,导致
21237,刑期
21238,共
21239,追加
21240,19
21241,如此
21242,善良
21243,拥有
21244,如此
21245,悲惨
21246,经历
21247,不免
21248,令人
21249,心痛
21250,然而
21251,悲惨
21252,人物
21253, 
21254,只要
21255,土地
21256,有着
21257,无知
21258,悲惨
21259,像
21260,一样
21261,性质
21262,不无裨益
21263,悲惨世界
21264,法国
21265,作家
21266,雨果
21267,经典
21268,长篇小说
21269,首次
21270,出版
21271,于
21272,1862
21273,作品
21274,法国
21275,革
21276,命为
21277,背景
21278,通过
21279,丰富
21280,人物
21281,描绘
21282,复杂
21283,情节
21284,展现
21285,19
21286,世纪
21287,法国
21288,社会
21289,现实
21290,面貌
21291,揭示
21292,当时
21293,社会
21294,贫穷
21295,疾
21296,病
21297,饥饿
21298,无奈
21299, 
21300,情节
21301,人性本善
21302,还是
21303,人性本恶
21304,争论
21305,几千年
21306,从未
21307,得到
21308,确定
21309,答案
21310,所
21311,生活
21312,现实生活
21313,通过
21314,各种各样
21315,各种
21316,磨难
21317,挫折
21318,困苦
21319,帮
21320,不断
21321,修正
21322,找到
21323,答案
21324,浮士德
21325,中有
21326,这样
21327,一句
21328,话
21329,善良
21330,追求
21331,纵然
21332,迷惘
21333,终将
21334,意识
21335,一条
21336,正途
21337,瓦
21338, 
21339,一代
21340,文学
21341,巨匠
21342,雨果
21343,巅峰
21344,之作
21345,历经
21346,十七年
21347,命运
21348,沉浮
21349,永不
21350,过时
21351,文学
21352,巨著
21353,悲惨世界
21354,这是
21355,一本
21356,值得
21357,一读
21358,再度
21359,文学
21360,经典
21361,无论
21362,什么
21363,年纪
21364,读到
21365,一种
21366,幸运
21367,维克多
21368,雨果
21369,一生
21370,19
21371,世纪
21372,法兰西
21373,整个
21374,历史
21375,悲惨世界
21376,初次
21377,发表
21378,于
21379,1862
21380,长篇小说
21381,内容
21382,涵盖
21383,拿
21384, 
21385,悲惨世界
21386,一套
21387,绝对
21388,缺席
21389,名著
21390,大部头
21391,珍藏
21392,奢华
21393,传家宝
21394,这是
21395,诞生
21396,于
21397,19
21398,世纪
21399,经典之作
21400,作者
21401,维克多
21402,雨果
21403,桥段
21404,悲壮
21405,情节
21406,跌宕
21407,充满
21408,人性
21409,深入
21410,反思
21411,带来
21412,震撼
21413,一生
21414,触动
21415,思考
21416,悲惨世界
21417,背景
21418,设定
21419,19
21420,世纪
21421,法国
21422,展现
21423,社会
21424, 
21425,情节
21426,家里
21427,食物
21428,姐姐
21429,孩子
21430,饿
21431,得
21432,大哭
21433,瓦
21434,铤而走险
21435,偷
21436,一块
21437,面包
21438,一块
21439,小小的
21440,面包
21441,导致
21442,悲惨
21443,一生
21444,十九年
21445,监牢
21446,苦刑
21447,换来
21448,一张
21449,通
21450,行证
21451,一个个
21452,白眼
21453,那条
21454,人生
21455,黑暗
21456,路上
21457,越走越远
21458,善良
21459,主教
21460,指引
21461,重新
21462,走
21463,回
21464,正路
21465,改头换面
21466,开始
21467,新
21468,生
21469, 
21470,【
21471,读前
21472,碎
21473,碎念
21474,】
21475,套书
21476,雨果
21477,更新
21478,认识
21479,真的
21480,伟大
21481,作家
21482,呀
21483,伟大
21484,两个
21485,字用
21486,身上
21487,觉得
21488,真的
21489,实至名归
21490,为什么
21491,心中
21492,有大爱
21493,并且
21494,将
21495,这种
21496,大爱
21497,带入
21498,自己
21499,笔下
21500,将
21501,传播
21502,更
21503,【
21504,讲
21505,啥
21506,】
21507,悲惨世界
21508, 
21509,一生
21510,经历
21511,很多
21512,事情
21513,苦难
21514,孤独
21515,贫困
21516,到处
21517,战场
21518,只有
21519,无愧于心
21520,地
21521,活下去
21522,才
21523,自己
21524,英雄
21525,有时候
21526,默默无闻
21527,英雄
21528,反而
21529,比
21530,赫赫有名
21531,英雄
21532,更
21533,伟大
21534,法国
21535,浪漫主义
21536,作家
21537,维克多
21538,•
21539,雨果
21540,悲惨世界
21541,社会
21542,黑暗
21543,一面
21544,闪耀
21545,人性
21546,光辉
21547,这是
21548, 
21549,波德莱尔
21550,:
21551,""""
21552,维克多
21553,雨果
21554,无国界
21555,天才
21556,""""
21557,声名
21558,响遍
21559,整个
21560,世界
21561,法国
21562,伟大
21563,抒情诗
21564,十九世纪
21565,杰出
21566,小说家
21567,之一
21568,生命
21569,创作
21570,生涯
21571,长
21572,才华
21573,横溢
21574,作品
21575,多样
21576,统治
21577,十九世纪
21578,雨果
21579,将
21580,自己
21581,一生
21582,分为
21583,三个
21584,阶段
21585,流亡
21586,前
21587,流亡
21588,流亡
21589,可以
21590,照
21591, 
21592,记得
21593,初中
21594,悲惨世界
21595,当时
21596,一边
21597,一边
21598,不由自主
21599,地掉
21600,眼泪
21601,瓦
21602,命运
21603,揪心
21604,不已
21605,只
21606,打破
21607,一块
21608,玻璃
21609,拿
21610,一块
21611,面包
21612,瓦
21613,关进
21614,牢狱
21615,进去
21616,时
21617,颤栗
21618,痛哭
21619,因攀墙
21620,行窃
21621,五年
21622,因
21623,四次
21624,越狱
21625,未遂
21626,入狱
21627,十四年
21628,然
21629,入狱
21630,十九年
21631,十九年
21632,刑满
21633, 
21634,这是
21635,目前为止
21636,拿到
21637,蕞
21638,惊艳
21639,首先
21640,世界
21641,经典小说
21642,份量
21643,被誉为
21644,世界
21645,苦难
21646,百科全书
21647,其次
21648,后浪
21649,装帧
21650,设计
21651,5
21652,册为
21653,一套
21654,封面
21655,法国
21656,经典
21657,配色
21658,红白
21659,蓝
21660,基调
21661,人物
21662,插图
21663,金属银
21664,墨满版
21665,印刷
21666,质感
21667,满满
21668,内容
21669,法国
21670,画家
21671,古斯塔夫
21672,布里
21673,翁
21674,专为
21675,悲惨世界
21676, 
21677,这套
21678,悲惨世界
21679,后浪
21680,插图
21681,珍藏版
21682,采用
21683,法国
21684,经典
21685,配色
21686,红白
21687,蓝
21688,蓝色
21689,布纹
21690,设计
21691,悲惨世界
21692,那么
21693,悲惨
21694,治愈
21695,蓝色
21696,感到
21697,一丝丝
21698,慰藉
21699,第一册
21700,扉页
21701,一枚
21702,雨果
21703,自制
21704,藏书票
21705,选用
21706,雨果
21707,滑铁卢
21708,狮子山
21709,脚下
21710,采摘
21711,三色花
21712,照片
21713,寓意
21714,深刻
21715,虽然
21716,花
21717,已
21718,萎谢
21719,失色
21720,作为
21721,壮
21722, 
21723,双十
21724,购物
21725,节
21726,入手
21727,后浪
21728,插图
21729,经典
21730,系列
21731,悲惨世界
21732,插图
21733,珍藏版
21734,）
21735,全
21736,5
21737,册
21738,）
21739,非常
21740,厚重
21741,箱子
21742,套书
21743,法国
21744,浪漫主义
21745,作家
21746,雨果
21747,创作
21748,法国
21749,画家
21750,古斯塔夫
21751,.
21752,布里
21753,翁
21754,情节
21755,人物
21756,特点
21757,绘制
21758,精美
21759,细致
21760,插图
21761,法语
21762,翻译家
21763,潘丽珍
21764,全新
21765,翻译
21766,完美
21767,再现
21768,雨果
21769,笔下
21770,法国
21771,社会
21772,套书
21773,采用
21774,精
21775, 
21776,�
21777,来说
21778,历历可见
21779,自然界
21780,若有若无
21781,几乎
21782,可以
21783,瓦
21784,无所谓
21785,太阳
21786,无所谓
21787,春秋
21788,佳
21789,日
21790,无所谓
21791,晴空
21792,无所谓
21793,四月
21794,天
21795,清凉
21796,晓色
21797,知道
21798,怎样
21799,一种
21800,黯淡
21801,光
21802,经常
21803,照着
21804,心
21805,�
21806,维克多
21807,雨果
21808,法国
21809,文学史
21810,占有
21811,举
21812, 
21813,今年
21814,双十
21815,一以
21816,九十
21817,大洋
21818,拿下
21819,一套
21820,悲惨世界
21821,喜欢
21822,长篇小说
21823,之一
21824,到手
21825,翻弄
21826,一下
21827,再
21828,一下
21829,译者
21830,序
21831,心里
21832,顿时
21833,凉
21834,一截
21835,不吐
21836,不快
21837,且不说
21838,冉阿让
21839,变成
21840,瓦
21841,芳汀
21842,变成
21843,芳
21844,蒂娜
21845,马吕斯
21846,变成
21847,马里
21848,尤斯
21849,沙威
21850,变成
21851,雅
21852,韦尔
21853,等等
21854,谈
21855,所谓
21856,古斯塔夫
21857,布里
21858,翁
21859,插画
21860,画风
21861, 
21862,雨果
21863,悲惨世界
21864,全书
21865,笼罩着
21866,浓厚
21867,基督
21868,文化
21869,宗教
21870,情结
21871,进而
21872,此基础
21873,人性
21874,向善
21875,生命
21876,之旅
21877,.
21878,西方
21879,优
21880,.
21881,秀
21882,文学作品
21883,总是
21884,更
21885,将关
21886,.
21887,注点
21888,聚焦
21889,表现
21890,人性
21891,本身
21892,从而
21893,使
21894,作品
21895,充满
21896,人文主义
21897,关怀
21898,譬如
21899,雨果
21900,悲惨世界
21901,米
21902,哀
21903,主教
21904,于
21905,冉阿让
21906,达芬奇
21907,最后
21908,晚餐
21909, 
21910,夹杂着
21911,其他
21912,所以
21913,拖
21914,有点
21915,长
21916,证明
21917,太
21918,吸引
21919,全书
21920,1300
21921,页
21922,倒
21923,不会
21924,觉得
21925,长
21926,但是
21927,雨果
21928,实在
21929,太
21930,啰嗦
21931,有些
21932,只
21933,爱看
21934,情节
21935,赞同
21936,文学作品
21937,很多
21938,看似
21939,无关
21940,内容
21941,其实
21942,必不可少
21943,可以
21944,接受
21945,风景
21946,描写
21947,历史背景
21948,叙述
21949,可以
21950,接受
21951,那个
21952,时
21953, 
21954,悲惨世界
21955,法国
21956,文学
21957,巨匠
21958,维克多
21959,雨果
21960,创作
21961,长篇小说
21962,讲述
21963,法国
21964,历史
21965,黑暗
21966,动荡
21967,时代
21968,以及
21969,主人公
21970,冉
21971,阿让
21972,困境
21973,不屈不挠
21974,积极向上
21975,精神
21976,作品
21977,不仅
21978,具有
21979,极高
21980,文学
21981,价值
21982,多次
21983,改编
21984,影视作品
21985,广受
21986,观众
21987,喜爱
21988,后浪
21989,文学
21990,世界
21991,这套
21992,zui
21993,雨果
21994, 
21995,情节
21996,忘记
21997,哪位
21998,高人
21999,死亡
22000,两种
22001,一种
22002,生理
22003,肉体
22004,死亡
22005,医学会
22006,按照
22007,脑死亡
22008,界定
22009,一种
22010,历史
22011,抛弃
22012,没
22013,认识
22014,记得
22015,事
22016,后者
22017,类似
22018,今天
22019,社死
22020,区别
22021,在于
22022,社死
22023,好歹
22024,还有
22025,一丝
22026,羞耻
22027,世人
22028,铭记
22029,历史
22030,抛弃
22031,像
22032,山间
22033,之花
22034,或许
22035,自开
22036,自落
22037,或许
22038,山里
22039,根本
22040,没
22041, 
22042,情节
22043,1862
22044,世界
22045,文学史
22046,伟大
22047,作家
22048,维克多
22049,雨果
22050,推出
22051,自己
22052,巅峰
22053,之作
22054,悲惨世界
22055,长篇小说
22056,被誉为
22057,浪漫主义
22058,现实主义
22059,相结合
22060,佳作
22061,人物形象
22062,突出
22063,色彩
22064,瑰丽
22065,气势
22066,宏大
22067,故事
22068,主线
22069,虽然
22070,围绕
22071,主人公
22072,瓦
22073,个人经历
22074,但是
22075,雨果
22076,融进
22077,自己
22078,法国
22079,历史
22080,拿破仑
22081, 
22082,释放
22083,无限
22084,光明
22085,人心
22086,制造
22087,无边
22088,黑暗
22089,人心
22090,光明
22091,黑暗
22092,交织着
22093,厮杀
22094,眷恋
22095,万般无奈
22096,人世间
22097,故事
22098,1801
22099,名叫
22100,彼埃尔
22101,莫
22102,穷苦
22103,农民
22104,说起
22105,因
22106,饥饿
22107,偷
22108,一块
22109,面包
22110,而判
22111,五年
22112,苦役
22113,刑满释放
22114,持黄
22115,色
22116,身份
22117,证讨
22118,生活
22119,处处
22120,碰壁
22121,1828
22122, 
22123,只要
22124,有些
22125,地区
22126,社会
22127,窒息
22128,现象
22129,依然
22130,存在
22131,换句话说
22132,更
22133,广义
22134,角度看
22135,只要
22136,地球
22137,存在
22138,愚昧
22139,贫困
22140,像
22141,一类
22142,作品
22143,不会
22144,无益
22145,作为
22146,法国
22147,伟大
22148,抒情诗
22149,19
22150,世纪
22151,杰出
22152,小说家
22153,之一
22154,法国
22155,文学史
22156,占有
22157,举足轻重
22158,地位
22159,雨果
22160,如果
22161,细数
22162,作品
22163,悲惨世界
22164, 
22165,法国
22166,大
22167,作家
22168,维克多
22169,雨果
22170,代表作
22171,公
22172,5
22173,认为
22174,19
22175,世纪
22176,法国
22177,文学
22178,经典之作
22179,真是
22180,震撼人心
22181,鸿篇巨著
22182,世界
22183,文学
22184,现实主义
22185,浪漫主义
22186,巅峰
22187,代表
22188,之作
22189,悲惨世界
22190,雨果
22191,浩大
22192,叙事
22193,手法
22194,详细
22195,描写
22196,将
22197,读者
22198,带入
22199,19
22200,世纪
22201,法国
22202,社会
22203,各个
22204,角落
22205,通过
22206,细腻
22207,而生
22208, 
22209,悲惨世界
22210,法国
22211,文学史
22212,不朽
22213,佳作
22214,具有
22215,极高
22216,艺术
22217,价值
22218,思想
22219,内涵
22220,作品
22221,不仅
22222,展现
22223,法国
22224,历史
22225,革命
22226,战争
22227,道德哲学
22228,法律
22229,正义
22230,宗教信仰
22231,多个
22232,领域
22233,丰富
22234,内容
22235,通过
22236,主人公
22237,冉
22238,阿让
22239,个人经历
22240,深刻
22241,地
22242,探讨
22243,人性
22244,善恶
22245,冲突
22246,命运
22247,无常
22248,后浪
22249,出版
22250,公司
22251,最新
22252,推
22253, 
22254,如果
22255,法国
22256,只能
22257,一本
22258,一定
22259,悲惨世界
22260,那种
22261,即便
22262,喜欢
22263,看书
22264,知道
22265,存在
22266,包括
22267,作者
22268,维克多
22269,雨果
22270,一生
22271,19
22272,世纪
22273,法兰西
22274,整个
22275,历史
22276,所以
22277,内涵
22278,丰富
22279,可以
22280,称为
22281,人类
22282,百科全书
22283,程度
22284,雨果
22285,只要
22286,男人
22287,愚昧无知
22288,陷于
22289,绝望
22290,凡是
22291,女人
22292,为了
22293, 
22294,小学
22295,读过
22296,缩减
22297,版
22298,悲惨世界
22299,只
22300,记得
22301,主人公
22302,冉阿让
22303,偷
22304,一片
22305,面包
22306,坐
22307,十九年
22308,牢
22309,实在
22310,太
22311,悲惨
22312,如今
22313,30
22314,岁
22315,再
22316,终于
22317,明白
22318,经典
22319,为什么
22320,经典
22321,后浪
22322,这套
22323,插图
22324,珍藏版
22325,悲惨世界
22326,分成
22327,五部
22328,使得
22329,每
22330,一本
22331,起来
22332,无
22333,压力
22334,太
22335,适合
22336,这种
22337,大部头
22338,头疼
22339,装
22340, 
22341,悲惨世界
22342,一代
22343,文学
22344,巨匠
22345,雨果
22346,扛鼎之作
22347,用
22348,一支
22349,锐笔
22350,揭露
22351,世界
22352,悲怆
22353,用
22354,一颗
22355,慈心
22356,描摹
22357,人性
22358,真情
22359,同时
22360,震撼人心
22361,皇皇
22362,巨著
22363,真正
22364,写
22365,进
22366,人民大众
22367,内心
22368,杰出
22369,这套
22370,后浪
22371,蕞
22372,新
22373,出品
22374,插图
22375,珍藏版
22376,悲惨世界
22377,它同
22378,以往
22379,版本
22380,对比
22381,有着
22382,独
22383,属于
22384,特别之处
22385,首先
22386, 
22387,情节
22388,永远
22389,不要
22390,害怕
22391,盗贼
22392,杀人犯
22393,身外
22394,危险
22395,应当
22396,害怕
22397,自己
22398,偏见
22399,便是
22400,盗贼
22401,恶习
22402,便是
22403,杀人犯
22404,重大
22405,危险
22406,自己
22407,心里
22408,危害
22409,脑袋
22410,钱袋
22411,何足介意
22412,呢
22413,只须
22414,想到
22415,危害
22416,灵魂
22417,东西
22418,得
22419,火种
22420,灭
22421,灵魂
22422,命运
22423,改变
22424,命运
22425,不好
22426,灵魂
22427,变坏
22428,吗
22429,19
22430,苦
22431, 
22432,�
22433,悲惨世界
22434,讲
22435,人类
22436,深重
22437,命运
22438,主人公
22439,瓦
22440,贫穷
22441,潦倒
22442,风云际会
22443,一生
22444,贫困
22445,饥饿
22446,偷
22447,1
22448,片面
22449,包被
22450,判处
22451,5
22452,苦役
22453,❗
22454,️
22455,因
22456,多次
22457,越狱
22458,服刑
22459,19
22460,❗
22461,️
22462,获释
22463,主教
22464,感化
22465,唤醒
22466,内心
22467,善
22468,爱
22469,一步步
22470,成为
22471,企业家
22472,当上
22473,市长
22474,帮助
22475,失足
22476,女芳
22477,蒂娜
22478,孤女
22479,珂
22480,赛
22481, 
22482,年少时
22483,初读
22484,悲惨世界
22485,还是
22486,男
22487,主人公
22488,名字
22489,译作
22490,冉
22491,阿让
22492,版本
22493,许多年
22494,一直
22495,想要
22496,重读
22497,总有
22498,太多书要
22499,搁置
22500,脑后
22501,适逢
22502,后浪
22503,这套
22504,插图
22505,珍藏版
22506,出版
22507,我见
22508,译本
22509,选用
22510,潘丽珍
22511,老师
22512,翻译
22513,毫不犹豫
22514,收入
22515,潘丽珍
22516,老师
22517,潘译
22518,李丹
22519,方于
22520,两位
22521,老师
22522,之后
22523, 
22524,情节
22525,文
22526,丨
22527,云海
